umap1,umap2,label
3.4640860557556152,3.932143449783325,4
8.758926391601562,8.925456047058105,1
8.666573524475098,6.03986120223999,3
7.5760297775268555,10.830958366394043,2
11.668415069580078,10.15482234954834,1
6.602878093719482,4.973674774169922,3
12.083800315856934,11.048694610595703,1
7.736268043518066,11.870590209960938,2
3.5897810459136963,3.7870571613311768,4
13.531452178955078,8.291024208068848,1
4.341251373291016,6.000101089477539,3
9.327536582946777,11.006732940673828,2
7.7985405921936035,11.216787338256836,2
4.565340518951416,6.4887800216674805,3
8.55317497253418,8.803893089294434,1
13.39627456665039,7.485099792480469,1
11.682290077209473,9.169218063354492,1
11.35045337677002,11.72426986694336,1
4.346489906311035,3.3872439861297607,4
9.621221542358398,11.07787799835205,1
5.748852252960205,6.911272048950195,3
7.628029823303223,11.553534507751465,2
9.015048027038574,9.748002052307129,1
13.615660667419434,7.843774318695068,1
5.613709926605225,9.538838386535645,2
2.772768974304199,9.870953559875488,5
7.388474941253662,10.959522247314453,2
8.860153198242188,8.005535125732422,1
9.015419960021973,6.880712509155273,1
8.938028335571289,8.739134788513184,1
13.323833465576172,7.185737609863281,1
11.798120498657227,7.985783100128174,1
6.7755937576293945,6.392350673675537,3
3.5331952571868896,10.534038543701172,5
4.871405601501465,5.784847259521484,3
11.085736274719238,11.468522071838379,1
10.372011184692383,11.95976734161377,1
9.607697486877441,10.886923789978027,1
5.74189567565918,6.662493705749512,3
7.259256362915039,5.157912254333496,3
8.462106704711914,7.100307464599609,2
9.939192771911621,6.432093143463135,1
8.379514694213867,11.034671783447266,2
2.641075611114502,10.018389701843262,5
5.352420330047607,11.155708312988281,2
5.381141662597656,6.64116907119751,3
7.064382553100586,9.282892227172852,6
6.0116095542907715,5.959857940673828,3
13.466142654418945,8.564793586730957,1
5.2263569831848145,3.8419082164764404,4
5.675693035125732,7.550535202026367,3
13.277239799499512,7.46727180480957,1
9.0419282913208,5.660663604736328,3
13.42091178894043,7.2350544929504395,1
4.504363536834717,4.392926216125488,4
13.260337829589844,7.040454387664795,1
5.994206428527832,4.056391716003418,4
3.7596704959869385,4.927210807800293,4
11.285374641418457,11.371953964233398,1
10.0132474899292,10.605851173400879,1
10.197334289550781,11.523826599121094,1
13.660662651062012,7.5178632736206055,1
7.470778465270996,7.034526824951172,2
4.094027996063232,5.762699604034424,4
8.239836692810059,10.615483283996582,2
7.588301658630371,5.612667083740234,3
9.34774398803711,11.652898788452148,2
9.95583438873291,9.170501708984375,1
12.651250839233398,9.956039428710938,1
13.106104850769043,9.193662643432617,1
4.103015422821045,3.856471538543701,4
5.273176670074463,10.957493782043457,2
6.930970668792725,9.316372871398926,2
8.502542495727539,10.488181114196777,2
13.148361206054688,8.435738563537598,1
6.752708911895752,11.073485374450684,2
12.916308403015137,8.472498893737793,1
3.9126553535461426,10.363119125366211,5
8.771383285522461,10.052209854125977,2
5.299265384674072,6.856810569763184,3
5.243156433105469,3.624072790145874,4
5.559966564178467,3.025423765182495,4
3.0305538177490234,9.886886596679688,5
13.579036712646484,8.037001609802246,1
9.283287048339844,9.625107765197754,1
9.053974151611328,5.6204304695129395,3
6.5131611824035645,6.2156171798706055,3
5.643381118774414,7.060875415802002,3
6.69429874420166,11.40006160736084,2
8.819483757019043,11.671595573425293,2
9.223881721496582,8.432051658630371,2
3.818253517150879,5.014754772186279,4
7.646834850311279,5.623155117034912,3
8.977699279785156,6.054823398590088,3
9.724509239196777,11.449947357177734,1
6.510395050048828,6.156180381774902,3
5.242763996124268,4.326783180236816,4
11.064269065856934,9.12527847290039,1
9.339795112609863,10.993996620178223,2
5.929792404174805,4.61234712600708,4
9.519107818603516,7.143304824829102,1
8.982706069946289,10.577617645263672,2
6.905174732208252,9.642599105834961,2
11.04797077178955,7.886331558227539,1
10.977154731750488,10.916611671447754,1
10.552305221557617,10.029260635375977,1
12.865578651428223,7.777183532714844,1
5.6045308113098145,4.549478054046631,2
3.2106175422668457,10.430649757385254,5
3.9666285514831543,4.42344331741333,4
10.233786582946777,11.934432029724121,1
10.139532089233398,10.878384590148926,1
4.558125019073486,3.5516741275787354,4
9.369608879089355,8.616838455200195,1
2.936981439590454,9.928468704223633,5
13.227429389953613,8.791576385498047,1
13.120306015014648,7.409332275390625,1
13.718674659729004,7.287813663482666,1
11.0633544921875,9.517727851867676,1
7.703821659088135,6.423360347747803,3
11.870809555053711,9.430426597595215,1
7.982364654541016,6.330514430999756,3
9.963971138000488,11.035054206848145,1
9.294116973876953,6.16983699798584,3
5.721719264984131,6.4299540519714355,3
12.155861854553223,10.413795471191406,1
5.157235145568848,3.138140916824341,4
6.927999019622803,10.712133407592773,2
2.689021348953247,10.141251564025879,5
12.899619102478027,9.611634254455566,1
10.657780647277832,11.817938804626465,1
12.768601417541504,7.9250102043151855,1
13.52287769317627,7.590890407562256,1
4.7199883460998535,6.8979668617248535,3
8.069080352783203,11.881568908691406,2
5.940797328948975,3.917840003967285,4
10.66758918762207,11.721515655517578,1
5.790682315826416,9.798663139343262,2
5.772856712341309,4.472143650054932,2
8.009061813354492,11.748193740844727,2
13.160669326782227,8.771988868713379,1
9.63925552368164,11.030072212219238,1
12.050545692443848,9.95286750793457,1
8.368170738220215,5.773743629455566,3
9.003432273864746,10.596129417419434,1
6.5917510986328125,11.129043579101562,2
7.754480838775635,11.76564884185791,2
10.106959342956543,10.678227424621582,1
12.467187881469727,8.381536483764648,1
10.69350814819336,7.231050491333008,1
3.4187607765197754,9.885758399963379,5
6.560000419616699,6.6930155754089355,3
6.135455131530762,10.645119667053223,2
5.292964935302734,10.663952827453613,2
7.235658168792725,8.484071731567383,6
11.195487022399902,10.335612297058105,1
8.006592750549316,11.92074966430664,2
12.856462478637695,8.378944396972656,1
7.434155464172363,8.029745101928711,6
3.3951876163482666,4.762195110321045,4
11.846405029296875,8.723694801330566,1
2.7099452018737793,9.968443870544434,5
12.827557563781738,9.801261901855469,1
11.944330215454102,10.519990921020508,1
7.037593364715576,9.316373825073242,6
11.766563415527344,10.291159629821777,1
4.773153305053711,10.479776382446289,2
11.923033714294434,9.428121566772461,1
5.823996543884277,6.745425701141357,3
7.05607795715332,9.197555541992188,6
13.020974159240723,8.037114143371582,1
5.374399662017822,3.1975438594818115,4
10.233509063720703,8.378719329833984,1
5.237316608428955,3.411311388015747,4
6.282036781311035,7.037445068359375,3
3.2194511890411377,10.391569137573242,5
5.8993401527404785,6.520528316497803,3
9.757522583007812,9.876848220825195,1
4.553058624267578,4.196989059448242,4
9.227188110351562,5.880539894104004,3
3.398362874984741,4.718700885772705,4
11.345973014831543,11.69786262512207,1
12.273919105529785,10.333561897277832,1
5.883944034576416,11.083975791931152,2
5.065981864929199,3.3159074783325195,4
11.297931671142578,11.578425407409668,1
9.089925765991211,9.329695701599121,1
8.066073417663574,10.239144325256348,2
10.478096008300781,10.088997840881348,1
3.5108535289764404,10.526429176330566,5
11.950974464416504,10.923148155212402,1
5.1140851974487305,7.194344520568848,3
3.204427719116211,10.387438774108887,5
9.453791618347168,11.694422721862793,2
7.600116729736328,11.108266830444336,2
9.329686164855957,6.084439754486084,3
13.386849403381348,8.678282737731934,1
8.363249778747559,5.287482738494873,3
12.655686378479004,10.075819969177246,1
4.7242631912231445,6.7624688148498535,3
9.3654203414917,5.999488830566406,3
10.202730178833008,10.483592987060547,1
7.217014789581299,8.093926429748535,6
5.2477617263793945,10.558817863464355,2
4.1167378425598145,5.5147624015808105,4
11.651266098022461,10.14638900756836,1
8.857016563415527,5.528127670288086,3
13.4839506149292,8.480138778686523,1
9.418128967285156,10.34736156463623,1
7.153799533843994,5.701600074768066,3
3.586057424545288,3.7807095050811768,4
4.621824264526367,6.527995586395264,3
9.249703407287598,8.03593921661377,1
4.528000354766846,4.33396577835083,4
5.486622333526611,10.438101768493652,2
11.172008514404297,11.783199310302734,1
3.8097422122955322,4.3957343101501465,4
12.337058067321777,10.269438743591309,1
8.901865005493164,11.734256744384766,2
4.779941558837891,4.923702239990234,4
7.176108360290527,11.358070373535156,2
8.16325569152832,5.360742092132568,3
13.171782493591309,8.384462356567383,1
7.665083408355713,10.958395004272461,2
2.58784556388855,10.048032760620117,5
4.895137786865234,4.017064094543457,4
10.239762306213379,7.246919631958008,1
12.023945808410645,8.497172355651855,1
8.128807067871094,6.205563545227051,3
9.380875587463379,10.385040283203125,1
4.806648254394531,6.831646919250488,3
7.973046779632568,7.788079738616943,6
12.991554260253906,9.468761444091797,1
4.969354152679443,3.775435447692871,4
12.775912284851074,7.980148792266846,1
4.80771541595459,4.006335258483887,4
9.289205551147461,11.06119155883789,2
3.314762830734253,10.282143592834473,5
13.168378829956055,9.059782028198242,1
9.055338859558105,10.407634735107422,2
7.484845161437988,11.158734321594238,2
5.350471019744873,7.4277544021606445,3
5.3790998458862305,6.216499328613281,3
11.931118965148926,10.46892261505127,1
11.534111976623535,8.953771591186523,1
9.02426528930664,9.168098449707031,1
5.61344051361084,3.993525981903076,4
11.678733825683594,9.78587532043457,1
5.236266613006592,3.2342348098754883,4
9.092684745788574,5.680811882019043,3
13.157052993774414,8.828039169311523,1
5.193648815155029,7.34592342376709,3
6.242537021636963,10.900965690612793,2
4.918734073638916,4.133236885070801,4
10.096637725830078,11.826395034790039,1
10.855506896972656,7.825165748596191,1
2.9509787559509277,10.255928039550781,5
8.590049743652344,10.903886795043945,2
4.0277814865112305,4.736056804656982,4
6.024154186248779,8.656782150268555,2
13.085489273071289,7.237218856811523,1
5.148828029632568,10.792280197143555,2
6.812795639038086,5.388908386230469,3
5.155784606933594,3.8273229598999023,4
4.782375812530518,9.67261028289795,2
5.120712757110596,7.026513576507568,3
10.332082748413086,7.98072624206543,1
12.9459228515625,8.940290451049805,1
5.290342807769775,6.78125,3
9.996774673461914,10.820596694946289,1
10.8041353225708,7.884829044342041,1
6.294065475463867,6.602645397186279,3
9.489167213439941,11.343830108642578,1
9.078750610351562,10.566851615905762,2
5.104722023010254,3.2501301765441895,4
3.6158151626586914,4.771866798400879,4
11.32325553894043,10.207209587097168,1
4.411735534667969,6.134253025054932,3
7.291338920593262,11.430045127868652,2
10.343873977661133,11.326061248779297,1
12.008790016174316,8.62833309173584,1
12.081180572509766,9.99354076385498,1
5.030759334564209,6.303100109100342,3
8.367999076843262,10.265342712402344,2
6.084519863128662,4.999743461608887,3
3.6701555252075195,3.8636295795440674,4
9.91896915435791,11.459031105041504,1
10.354888916015625,10.779825210571289,1
7.838498592376709,10.81440258026123,2
9.737752914428711,11.930193901062012,1
10.138606071472168,11.538180351257324,1
11.239426612854004,11.663105010986328,1
8.619946479797363,9.841856002807617,2
7.480144023895264,8.22667121887207,6
12.3662109375,10.715608596801758,1
5.934119701385498,9.620417594909668,2
9.536187171936035,10.75356674194336,1
4.703871250152588,6.7808098793029785,3
8.959403991699219,5.622744083404541,3
8.117588996887207,10.33444595336914,2
7.432793140411377,5.575618267059326,3
8.267646789550781,6.547956466674805,3
9.886211395263672,11.96505069732666,1
7.895455837249756,11.688337326049805,2
7.444613456726074,11.357768058776855,2
7.71746826171875,8.177732467651367,6
2.8055176734924316,9.908048629760742,5
12.221774101257324,9.769561767578125,1
8.425368309020996,9.356781005859375,2
5.474615573883057,4.5630106925964355,4
5.861613750457764,10.09521484375,2
12.61396312713623,9.82551097869873,1
7.980006694793701,11.9292573928833,2
3.4788858890533447,4.593726634979248,4
5.678200721740723,9.995745658874512,2
8.800363540649414,6.124090671539307,3
12.928041458129883,7.88005256652832,1
9.932633399963379,11.719586372375488,1
13.23177433013916,7.097001075744629,1
5.258290767669678,10.692075729370117,2
13.448141098022461,7.079094409942627,1
11.601227760314941,11.09624195098877,1
4.591843128204346,6.523281097412109,3
10.195243835449219,11.766451835632324,1
8.892422676086426,7.86730432510376,1
4.742109298706055,10.347688674926758,2
5.827128887176514,3.8759236335754395,4
5.160539150238037,6.7012834548950195,3
8.982158660888672,9.748058319091797,2
5.781280517578125,9.718010902404785,2
4.207973957061768,4.66921329498291,4
7.7766337394714355,5.65122127532959,3
12.094916343688965,10.957860946655273,1
7.062795639038086,8.973122596740723,6
4.111824989318848,3.9084110260009766,4
5.397058486938477,4.570029258728027,4
3.761976480484009,4.548818111419678,4
5.518827438354492,10.94367504119873,2
13.21914291381836,7.154233932495117,1
5.096041202545166,6.421749591827393,3
12.721083641052246,9.055061340332031,1
3.6102190017700195,4.271572589874268,4
12.366536140441895,10.230137825012207,1
4.670478820800781,6.659539699554443,3
9.871460914611816,6.7926225662231445,1
8.449597358703613,10.5070161819458,2
10.103594779968262,10.202877044677734,1
10.154200553894043,7.641598701477051,1
8.761972427368164,5.480966567993164,3
8.248828887939453,5.4741339683532715,3
5.01400899887085,4.100839138031006,4
12.4190673828125,8.898213386535645,1
7.314980983734131,11.429610252380371,2
9.385567665100098,11.929312705993652,2
10.144464492797852,7.694915294647217,1
10.68875789642334,9.918539047241211,1
5.826460361480713,9.955586433410645,2
3.499826669692993,4.74728536605835,4
9.35340404510498,5.955573081970215,3
7.59066104888916,5.719772815704346,3
9.46387004852295,10.986666679382324,2
5.752429485321045,3.275068759918213,1
13.128938674926758,9.159649848937988,1
5.643378257751465,9.865028381347656,2
6.382268905639648,10.844515800476074,2
13.48267650604248,8.35023021697998,1
10.303864479064941,11.338726997375488,1
9.094399452209473,6.142772674560547,3
6.95534086227417,8.833473205566406,6
5.840344429016113,4.845726013183594,2
5.492902755737305,3.098419189453125,4
10.98838996887207,11.841919898986816,1
8.380355834960938,6.97581148147583,3
10.33508014678955,10.141548156738281,1
12.79527473449707,9.596169471740723,1
6.6809210777282715,11.09388542175293,2
7.02725887298584,6.026609897613525,3
5.840649127960205,4.2165327072143555,4
8.144501686096191,7.515045166015625,4
4.646658897399902,6.572002410888672,3
13.476776123046875,8.692168235778809,1
5.307686805725098,3.3388254642486572,4
11.172537803649902,11.128162384033203,1
7.312675952911377,5.850893020629883,3
8.38705825805664,7.659051418304443,3
7.59498405456543,9.61092472076416,1
7.569046974182129,11.048532485961914,2
8.168607711791992,7.2718505859375,3
9.080501556396484,5.701045513153076,3
5.556369781494141,3.208239793777466,4
7.236177444458008,11.038237571716309,2
8.359253883361816,9.640708923339844,2
3.108245372772217,10.118805885314941,5
2.9857587814331055,9.6669282913208,5
5.396663665771484,3.8726091384887695,4
8.596271514892578,10.187975883483887,2
5.3066582679748535,10.749820709228516,2
6.168774604797363,7.263827800750732,3
11.281782150268555,9.289344787597656,1
7.667184352874756,8.191380500793457,6
9.511371612548828,11.473405838012695,1
7.09426212310791,5.9980645179748535,3
5.490903854370117,6.6058430671691895,3
8.505908012390137,6.00716495513916,3
8.14122200012207,8.046845436096191,3
5.19223165512085,10.87689208984375,2
8.184148788452148,8.720276832580566,2
13.717887878417969,7.877541542053223,1
9.00523853302002,7.952007293701172,3
6.1681365966796875,7.6962785720825195,3
8.43984603881836,8.587550163269043,3
6.541908264160156,6.795250415802002,3
6.065526008605957,6.7677130699157715,3
11.028460502624512,11.433582305908203,1
2.5874381065368652,9.966026306152344,5
7.277792453765869,5.786330699920654,3
9.812813758850098,6.414957523345947,1
5.491392135620117,10.613164901733398,2
10.577054977416992,8.05502986907959,1
6.77058219909668,9.66447639465332,2
8.927205085754395,10.878138542175293,2
8.062678337097168,6.844907760620117,2
2.6940200328826904,10.162362098693848,5
13.621675491333008,7.727955341339111,1
11.701794624328613,8.862565994262695,1
13.439314842224121,8.249744415283203,1
8.687471389770508,7.402731418609619,3
8.865156173706055,9.073685646057129,1
11.423792839050293,8.497489929199219,1
11.229376792907715,11.523750305175781,1
12.404081344604492,9.2450590133667,1
5.346784591674805,5.046601295471191,2
12.457697868347168,10.030896186828613,1
5.244687080383301,4.6422438621521,4
10.819379806518555,8.6548433303833,1
7.01146936416626,5.91593074798584,3
5.317441463470459,6.72778844833374,3
11.275189399719238,9.417462348937988,1
11.5889310836792,8.081490516662598,1
5.350200653076172,4.2424468994140625,4
5.656752109527588,10.167292594909668,2
12.1961669921875,10.796050071716309,1
8.839536666870117,9.08774471282959,1
13.296756744384766,7.513498306274414,1
3.79333758354187,3.7033915519714355,4
12.776278495788574,9.253081321716309,1
8.318291664123535,6.1325531005859375,3
12.679283142089844,9.913141250610352,1
4.691132068634033,6.34447717666626,3
9.58925724029541,6.304226875305176,1
7.756507396697998,9.426713943481445,2
10.353937149047852,11.751860618591309,1
5.139707565307617,10.983389854431152,2
7.603344917297363,11.584842681884766,2
11.832812309265137,10.593722343444824,1
10.851119995117188,10.040070533752441,1
7.018835067749023,6.2818522453308105,3
8.002296447753906,7.461672782897949,6
11.361629486083984,9.753571510314941,1
5.678852081298828,4.569525718688965,2
11.411633491516113,11.557609558105469,1
11.101213455200195,11.467519760131836,1
11.922698020935059,8.890748977661133,1
8.7257719039917,10.998958587646484,2
7.839818477630615,6.296751976013184,3
3.4352829456329346,10.329802513122559,5
4.884864330291748,4.409732818603516,4
4.1108808517456055,4.592599391937256,4
10.151331901550293,7.338859558105469,1
8.248730659484863,5.4407196044921875,3
8.183388710021973,5.598405838012695,3
7.468070983886719,8.373579025268555,6
3.941180944442749,10.359848022460938,5
6.415143013000488,6.559068202972412,3
11.711695671081543,8.846430778503418,1
6.910356521606445,11.025274276733398,2
9.431921005249023,6.437068462371826,1
8.643858909606934,5.445159912109375,3
2.7796318531036377,10.177995681762695,5
6.2056965827941895,10.680342674255371,2
13.09440803527832,7.625284194946289,1
4.664963245391846,4.2220330238342285,4
7.728219509124756,6.466557502746582,3
12.514908790588379,7.850740432739258,1
3.4358415603637695,10.344883918762207,5
11.575154304504395,11.352558135986328,1
12.409815788269043,9.868637084960938,1
5.477433681488037,4.461323261260986,4
7.184576988220215,8.208578109741211,6
12.848007202148438,9.584115982055664,1
10.79112720489502,10.990300178527832,1
8.175149917602539,11.738511085510254,2
9.124842643737793,7.692446708679199,1
12.076364517211914,10.10405445098877,1
7.612936973571777,8.393704414367676,6
6.578084945678711,11.17746353149414,2
5.70367431640625,9.80179214477539,2
6.347000598907471,10.871066093444824,2
11.2138671875,10.105011940002441,1
10.99665355682373,10.969088554382324,1
7.440245151519775,11.174356460571289,2
5.189656734466553,11.025918960571289,2
8.357149124145508,10.313329696655273,2
13.49105167388916,8.669046401977539,1
11.032149314880371,11.366415977478027,1
2.7347660064697266,10.09677505493164,5
4.5871992111206055,5.174839019775391,3
6.918423175811768,4.573090076446533,3
10.322256088256836,7.795398235321045,1
12.152956008911133,10.0123872756958,1
7.118786811828613,11.25095272064209,2
7.833578109741211,7.578638076782227,6
7.2281622886657715,5.936188697814941,3
5.222904205322266,3.4406778812408447,4
13.613892555236816,7.505135536193848,1
4.218006610870361,5.639902114868164,4
10.852724075317383,9.731027603149414,1
5.686131477355957,3.8610899448394775,4
7.478464126586914,8.159285545349121,6
5.114879131317139,3.487138271331787,4
3.779296636581421,3.9258248805999756,4
10.271224975585938,10.929471015930176,1
5.573052406311035,10.24632740020752,2
12.273280143737793,10.248540878295898,1
7.263843059539795,8.169303894042969,6
7.666151523590088,8.334771156311035,6
8.849309921264648,9.779805183410645,2
5.562922954559326,7.324463844299316,3
5.124388694763184,4.094365119934082,4
5.978419780731201,7.473521709442139,3
10.255232810974121,7.808812618255615,1
10.610345840454102,9.520858764648438,1
3.8103535175323486,4.107119083404541,4
5.795530796051025,7.482949256896973,3
7.947126865386963,11.515972137451172,2
6.268327713012695,10.881823539733887,2
9.145761489868164,10.260209083557129,2
7.80800199508667,5.763806343078613,3
11.687084197998047,10.819549560546875,1
6.406586647033691,11.099398612976074,2
4.913954257965088,6.619844436645508,3
12.898458480834961,7.725411415100098,1
5.530379295349121,3.1143364906311035,4
3.5574636459350586,3.937208652496338,4
8.788233757019043,5.7507452964782715,3
5.878116607666016,7.80727481842041,3
3.539721727371216,4.574158668518066,4
13.456244468688965,7.225409984588623,1
7.214481353759766,8.028035163879395,6
9.695228576660156,11.635361671447754,1
7.084319114685059,6.657994270324707,3
9.037768363952637,11.020343780517578,2
11.66015911102295,9.113774299621582,1
5.9122233390808105,9.425463676452637,2
8.581177711486816,5.689371585845947,3
5.486632823944092,6.796634197235107,3
8.273287773132324,11.162222862243652,2
4.209362030029297,5.462993621826172,4
10.547978401184082,11.382213592529297,1
3.7870848178863525,10.290630340576172,5
3.1728639602661133,10.44979190826416,5
3.7276859283447266,9.801814079284668,5
4.377786159515381,10.182612419128418,2
7.681131839752197,5.592793941497803,3
3.8171558380126953,10.39810562133789,5
8.634478569030762,9.719223022460938,2
6.960569381713867,6.54767370223999,3
6.421571731567383,7.750335693359375,3
3.9807040691375732,4.789196014404297,4
13.660988807678223,7.537412643432617,1
8.825132369995117,11.292572021484375,2
8.06799602508545,6.048910140991211,3
13.044561386108398,7.988498687744141,1
5.730159759521484,11.13729476928711,2
6.669131278991699,6.465750694274902,3
7.275891304016113,8.119958877563477,6
8.596900939941406,5.452975273132324,3
6.224860668182373,9.072555541992188,2
5.626362323760986,3.732085704803467,4
10.357832908630371,11.548267364501953,1
5.484816551208496,3.513559579849243,4
9.731407165527344,6.3899335861206055,1
5.950925827026367,4.300119876861572,2
5.442888259887695,6.753204345703125,3
5.353889465332031,6.250238418579102,3
10.251933097839355,11.876984596252441,1
12.597871780395508,10.032090187072754,1
11.272632598876953,11.023758888244629,1
8.43797779083252,11.218945503234863,2
8.205856323242188,7.287112236022949,2
10.873316764831543,10.455999374389648,1
9.675036430358887,10.8162260055542,1
8.13137149810791,10.04186725616455,2
3.4512219429016113,9.904019355773926,5
9.101716041564941,11.102921485900879,2
9.218624114990234,7.556491851806641,1
4.616340160369873,5.2908830642700195,4
10.037946701049805,11.173669815063477,1
11.429993629455566,9.729170799255371,1
4.008188247680664,3.5515377521514893,4
10.644980430603027,11.25440788269043,1
3.324859619140625,9.821666717529297,5
5.906391620635986,6.69578742980957,3
8.665831565856934,6.191097259521484,3
6.6267619132995605,10.488394737243652,2
12.376852035522461,10.293282508850098,1
5.34597110748291,11.020296096801758,2
8.967938423156738,11.773146629333496,2
4.733658313751221,4.127066135406494,4
5.008416175842285,6.267980575561523,3
12.058708190917969,10.839513778686523,1
5.7403435707092285,10.210465431213379,2
11.870875358581543,8.419979095458984,1
9.68061351776123,11.854195594787598,1
8.328255653381348,6.400910377502441,3
6.442905426025391,6.8016252517700195,3
13.30126953125,8.068660736083984,1
10.533824920654297,10.132501602172852,1
8.074742317199707,9.759284973144531,2
9.421507835388184,11.73802661895752,1
12.516582489013672,9.895277976989746,1
6.587331295013428,6.4251275062561035,3
10.360984802246094,11.364874839782715,1
10.785066604614258,11.7422513961792,1
9.833006858825684,10.250146865844727,1
9.935226440429688,11.125014305114746,1
7.647500038146973,11.69643783569336,2
4.4216766357421875,3.4045355319976807,4
5.693397521972656,10.494789123535156,2
5.464222431182861,4.897412300109863,4
5.887085914611816,10.970169067382812,2
11.312804222106934,8.637056350708008,1
8.587491989135742,11.272221565246582,2
7.57733154296875,11.537568092346191,2
7.1920552253723145,9.37366008758545,2
12.973169326782227,8.838354110717773,1
3.330359697341919,10.06877326965332,5
5.824372291564941,8.082218170166016,2
8.513750076293945,9.912093162536621,2
5.7614054679870605,10.00682258605957,2
10.666365623474121,8.013402938842773,1
3.2631564140319824,10.236689567565918,5
12.557378768920898,8.235207557678223,1
10.230375289916992,7.253770351409912,1
4.505756855010986,4.225247383117676,4
4.943482875823975,6.256134510040283,3
4.456274032592773,10.440336227416992,2
4.671431541442871,9.824315071105957,2
3.4540512561798096,4.626210689544678,4
12.047961235046387,10.286022186279297,1
10.99648666381836,8.105694770812988,1
3.4580483436584473,9.711727142333984,5
6.017087936401367,11.164153099060059,2
11.883384704589844,10.811147689819336,1
12.963920593261719,8.249049186706543,1
9.98579216003418,11.199658393859863,1
5.201761722564697,3.0937705039978027,4
9.471094131469727,10.395808219909668,1
7.062751770019531,9.178730010986328,6
8.666955947875977,5.580397129058838,3
8.359423637390137,10.783465385437012,2
5.649349212646484,6.754331111907959,3
5.864686489105225,8.335617065429688,2
9.18947982788086,6.00351095199585,3
11.440397262573242,11.356505393981934,1
7.564756870269775,6.06425142288208,3
13.37219524383545,8.609254837036133,1
7.734493255615234,11.690143585205078,2
4.062901496887207,5.312750816345215,4
8.581954956054688,5.515046119689941,3
7.158797740936279,8.168802261352539,6
3.499444007873535,3.977933883666992,4
3.679267406463623,4.5311055183410645,4
11.013192176818848,9.83455753326416,1
5.115828990936279,10.732373237609863,2
7.070186614990234,8.717551231384277,6
12.527762413024902,8.437429428100586,1
5.697909355163574,6.86777400970459,3
8.389021873474121,9.550015449523926,2
5.6107048988342285,10.463237762451172,2
3.8966145515441895,4.569242000579834,4
8.33288288116455,5.408799171447754,3
11.57247257232666,8.271068572998047,1
12.68045711517334,8.102599143981934,1
13.446220397949219,7.368930816650391,1
7.452070713043213,8.215991973876953,6
12.292107582092285,10.013410568237305,1
7.5889153480529785,8.367206573486328,6
8.883623123168945,11.583560943603516,2
6.2124810218811035,11.042695045471191,2
7.336502552032471,9.357562065124512,1
7.239284515380859,10.73580265045166,2
9.575518608093262,10.809208869934082,1
3.9698729515075684,4.710509777069092,4
13.296258926391602,8.096678733825684,1
12.093138694763184,10.235222816467285,1
11.86354923248291,9.211124420166016,1
3.418987512588501,10.42477035522461,5
2.585357904434204,9.9290132522583,5
11.274863243103027,9.145110130310059,1
